RUBRO               ;MOTOR       ; CODIGO  ;NRO. FABRICA;ARTICULO,APLICACION,MEDIDA Y MARCA ;INF. TECNICA                       ;PUBLICO C/IVA;MV;STOCK
COJINETE DE BIELA   ;FORD        ;000346040;4-3460RA    ;C.BIE.FORD SIERRA 1.00 FM          ;                                   ;        18408;01;     
COJINETE DE BIELA   ;FORD        ;000346000;4-3460RA    ;C.BIE.FORD SIERRA STD FM           ;                                   ;        18408;01;   SI
COJINETE DE BIELA   ;FORD        ;000354510;4-3545RAA   ;C.BIE.FORD TAUNUS 74/9 010 FM      ;                                   ;         6510;01;   SI
COJINETE DE BIELA   ;FORD        ;000354520;4-3545RAA   ;C.BIE.FORD TAUNUS 74/9 020 FM      ;                                   ;         6510;01;   SI
COJINETE DE BIELA   ;FORD        ;000354530;4-3545RAA   ;C.BIE.FORD TAUNUS 74/9 030 FM      ;                                   ;         6510;01;   SI
COJINETE DE BIELA   ;FORD        ;000354540;4-3545RAA   ;C.BIE.FORD TAUNUS 74/9 040 FM      ;                                   ;         6510;01;   SI
COJINETE DE BIELA   ;FORD        ;000354500;4-3545RAA   ;C.BIE.FORD TAUNUS 74/9 STD FM      ;                                   ;         6510;01;   SI
COJINETE DE BIELA   ;HONDA       ;000674010;4-67340CP # ;C.BIE.HONDA 1600/1800/2000 0,25 FM ;                                   ;         6305;01;   SI
COJINETE DE BIELA   ;HONDA       ;000674020;4-67340CP   ;C.BIE.HONDA 1600/1800/2000 0,50 FM ;                                   ;         6305;01;   SI
COJINETE DE BIELA   ;HONDA       ;000674030;4-67340CP # ;C.BIE.HONDA 1600/1800/2000 0,75 FM ;                                   ;         6305;01;   SI
COJINETE DE BIELA   ;HONDA       ;000674000;4-67340CP # ;C.BIE.HONDA 1600/1800/2000 STD FM  ;                                   ;         6305;01;   SI
COJINETE DE BIELA   ;HONDA       ;000634520;4-67345CP   ;C.BIE.HONDA ACCORD 0,50 FM         ;                                   ;        19145;01;   SI
COJINETE DE BIELA   ;HONDA       ;000634530;4-67345CP   ;C.BIE.HONDA ACCORD 0,75 FM         ;                                   ;        19145;01;   SI
COJINETE DE BIELA   ;HONDA       ;000634540;4-67345CP   ;C.BIE.HONDA ACCORD 1,00 FM         ;                                   ;        19145;01;     
COJINETE DE BIELA   ;HONDA       ;000634500;4-67345CP   ;C.BIE.HONDA ACCORD STD FM          ;                                   ;        19145;01;     
COJINETE DE BIELA   ;IKA         ;000175010;6-1750RAA   ;C.BIE.IKA B 010 FM                 ;                                   ;        26469;01;   SI
COJINETE DE BIELA   ;IKA         ;000175020;6-1750RAA   ;C.BIE.IKA B 020 FM                 ;                                   ;        26469;01;   SI
COJINETE DE BIELA   ;IKA         ;000175030;6-1750RAA # ;C.BIE.IKA B 030 FM                 ;                                   ;        26469;01;   SI
COJINETE DE BIELA   ;IKA         ;000175040;6-1750RAA   ;C.BIE.IKA B 040 FM                 ;                                   ;        26469;01;   SI
COJINETE DE BIELA   ;IKA         ;000175050;6-1750RAA   ;C.BIE.IKA B 050 FM                 ;                                   ;        26469;01;   SI
COJINETE DE BIELA   ;IKA         ;000175000;6-1750RAA   ;C.BIE.IKA B STD FM                 ;                                   ;        26469;01;   SI
COJINETE DE BIELA   ;INDENOR     ;000287010;4-2870RA    ;C.BIE.INDENOR 88 0,30 FM           ;                                   ;        12318;01;   SI
COJINETE DE BIELA   ;INDENOR     ;000287020;4-2870RA    ;C.BIE.INDENOR 88 0,50 FM           ;                                   ;        12318;01;   SI
COJINETE DE BIELA   ;INDENOR     ;000287030;4-2870RA    ;C.BIE.INDENOR 88 0,80 FM           ;                                   ;        12318;01;   SI
COJINETE DE BIELA   ;INDENOR     ;000287040;4-2870RA    ;C.BIE.INDENOR 88 1,00 FM           ;                                   ;        12318;01;   SI
COJINETE DE BIELA   ;INDENOR     ;000287000;4-2870RA    ;C.BIE.INDENOR 88 STD FM            ;                                   ;        12318;01;   SI
COJINETE DE BIELA   ;INDENOR     ;000669010;4-66690RA   ;C.BIE.INDENOR XD2-XD3 0,30 FM      ;                                   ;         8131;01;   SI
COJINETE DE BIELA   ;INDENOR     ;000669020;4-66690RA   ;C.BIE.INDENOR XD2-XD3 0,50 FM      ;                                   ;         8131;01;   SI
COJINETE DE BIELA   ;INDENOR     ;000669030;4-66690RA   ;C.BIE.INDENOR XD2-XD3 0,80 FM      ;                                   ;         8131;01;   SI
COJINETE DE BIELA   ;INDENOR     ;000669040;4-66690RA   ;C.BIE.INDENOR XD2-XD3 1,00 FM      ;                                   ;         8131;01;   SI
COJINETE DE BIELA   ;INDENOR     ;000669000;4-66690RA   ;C.BIE.INDENOR XD2-XD3 STD FM       ;                                   ;         8131;01;   SI
COJINETE DE BIELA   ;JHON DEERE  ;000332510;1-3325CP    ;C.BIE.J/DEERE 24/3420 010 FM       ;                                   ;        14491;01;   SI
COJINETE DE BIELA   ;JHON DEERE  ;000332520;1-3325CP    ;C.BIE.J/DEERE 24/3420 020 FM       ;                                   ;        14491;01;   SI
COJINETE DE BIELA   ;JHON DEERE  ;000332530;1-3325CP    ;C.BIE.J/DEERE 24/3420 030 FM       ;                                   ;        14491;01;   SI
COJINETE DE BIELA   ;JHON DEERE  ;000332540;1-3325CP    ;C.BIE.J/DEERE 24/3420 040 FM       ;                                   ;        14491;01;   SI
COJINETE DE BIELA   ;JHON DEERE  ;000332500;1-3325CP    ;C.BIE.J/DEERE 24/3420 STD FM       ;                                   ;        14491;01;   SI
COJINETE DE BIELA   ;MAXION      ;000737410;4-4795AA    ;C.BIE.LAN/ROVER DISCOV/2.8 0.25 FM ;                                   ;        10537;01;     
COJINETE DE BIELA   ;MAXION      ;000737420;4-4795AA    ;C.BIE.LAN/ROVER DISCOV/2.8 0.50 FM ;                                   ;        10537;01;   SI
COJINETE DE BIELA   ;MAXION      ;000737430;4-4795AA    ;C.BIE.LAN/ROVER DISCOV/2.8 0.75 FM ;                                   ;        10537;01;   SI
COJINETE DE BIELA   ;MAXION      ;000737400;4-4795AA    ;C.BIE.LAN/ROVER DISCOV/2.8 STD FM  ;                                   ;        10537;01;     
COJINETE DE BIELA   ;M.W.M.      ;000489010;1-4890P     ;C.BIE.M.W.M 4.07/6.07 MECA.010 FM  ;                                   ;        11790;01;   SI
COJINETE DE BIELA   ;M.W.M.      ;000489020;1-4890P     ;C.BIE.M.W.M 4.07/6.07 MECA.020 FM  ;                                   ;        11790;01;   SI
COJINETE DE BIELA   ;M.W.M.      ;000489030;1-4890P     ;C.BIE.M.W.M 4.07/6.07 MECA.030 FM  ;                                   ;        11790;01;   SI
COJINETE DE BIELA   ;M.W.M.      ;000489040;1-4890P     ;C.BIE.M.W.M 4.07/6.07 MECA.040 FM  ;                                   ;        11790;01;   SI
COJINETE DE BIELA   ;M.W.M.      ;000489000;1-4890P     ;C.BIE.M.W.M 4.07/6.07 MECA.STD FM  ;                                   ;        11790;01;   SI
COJINETE DE BIELA   ;M.W.M.      ;000680510;1-65805CP   ;C.BIE.M.W.M.D 229 3,4,6CIL 0,25 FM ;                                   ;        14096;01;   SI
COJINETE DE BIELA   ;M.W.M.      ;000680520;1-65805CP   ;C.BIE.M.W.M.D 229 3,4,6CIL 0,50 FM ;                                   ;        14096;01;   SI
COJINETE DE BIELA   ;M.W.M.      ;000680530;1-65805CP   ;C.BIE.M.W.M.D 229 3,4,6CIL 0,75 FM ;                                   ;        14096;01;   SI
COJINETE DE BIELA   ;M.W.M.      ;000680560;1-65805CP   ;C.BIE.M.W.M.D 229 3,4,6CIL 1,50 FM ;                                   ;        14096;01;   SI
COJINETE DE BIELA   ;M.W.M.      ;000680540;1-65805CP   ;C.BIE.M.W.M.D 229 3,4,6CIL 1.00 FM ;                                   ;        14096;01;   SI
COJINETE DE BIELA   ;M.W.M.      ;000680500;1-65805CP   ;C.BIE.M.W.M.D 229 3,4,6CIL STD FM  ;                                   ;        14096;01;   SI
COJINETE DE BIELA   ;M.W.M.      ;000488510;1-4885P     ;C.BIE.M.W.M.MOTOR 410-610 0,25 FM  ;                                   ;        16495;01;   SI
COJINETE DE BIELA   ;M.W.M.      ;000488520;1-4885P     ;C.BIE.M.W.M.MOTOR 410-610 0,50 FM  ;                                   ;        16495;01;   SI
COJINETE DE BIELA   ;M.W.M.      ;000488530;1-4885P     ;C.BIE.M.W.M.MOTOR 410-610 0,75 FM  ;                                   ;        16495;01;   SI
COJINETE DE BIELA   ;M.W.M.      ;000488540;1-4885P     ;C.BIE.M.W.M.MOTOR 410-610 1,00 FM  ;                                   ;        16495;01;   SI
COJINETE DE BIELA   ;M.W.M.      ;000488500;1-4885P     ;C.BIE.M.W.M.MOTOR 410-610 STD FM   ;                                   ;        16495;01;   SI
COJINETE DE BIELA   ;M/BENZ      ;000620520;6-60205CP # ;C.BIE.M/BENZ 1112 0,50 FM          ;                                   ;        49488;01;   SI
COJINETE DE BIELA   ;M/BENZ      ;000620530;6-60205CP # ;C.BIE.M/BENZ 1112 0,75 FM          ;                                   ;        49488;01;   SI
COJINETE DE BIELA   ;M/BENZ      ;000620540;6-60205CP # ;C.BIE.M/BENZ 1112 1,00 FM          ;                                   ;        49488;01;   SI
COJINETE DE BIELA   ;M/BENZ      ;000620500;6-60205CP # ;C.BIE.M/BENZ 1112 STD FM           ;                                   ;        49488;01;   SI
COJINETE DE BIELA   ;M/BENZ      ;000272510;6-2725CP #  ;C.BIE.M/BENZ 3500 0,25 FM          ;                                   ;        49488;01;   SI
COJINETE DE BIELA   ;M/BENZ      ;000272520;6-2725CP #  ;C.BIE.M/BENZ 3500 0,50 FM          ;                                   ;        49488;01;   SI
COJINETE DE BIELA   ;M/BENZ      ;000272530;6-2725CP #  ;C.BIE.M/BENZ 3500 0,75 FM          ;                                   ;        49488;01;   SI
COJINETE DE BIELA   ;M/BENZ      ;000272540;6-2725CP #  ;C.BIE.M/BENZ 3500 1,00 FM          ;                                   ;        49488;01;   SI
COJINETE DE BIELA   ;M/BENZ      ;000654610;1-68125RA   ;C.BIE.M/BENZ COMP 1517 0,25 FM     ;                                   ;        20206;01;   SI
COJINETE DE BIELA   ;M/BENZ      ;000654620;1-68125RA   ;C.BIE.M/BENZ COMP 1517 0,50 FM     ;                                   ;        20206;01;   SI
COJINETE DE BIELA   ;M/BENZ      ;000654630;1-68125RA   ;C.BIE.M/BENZ COMP 1517 0,75 FM     ;                                   ;        20206;01;   SI
COJINETE DE BIELA   ;M/BENZ      ;000654600;1-68125RA   ;C.BIE.M/BENZ COMP 1517 STD FM      ;                                   ;        20206;01;   SI
COJINETE DE BIELA   ;M/BENZ      ;000654510;1-60545RA   ;C.BIE.M/BENZ COMP 32MM 0,25 FM     ;                                   ;        24036;01;   SI
COJINETE DE BIELA   ;M/BENZ      ;000654520;1-60545RA   ;C.BIE.M/BENZ COMP 32MM 0,50 FM     ;                                   ;        24036;01;   SI
COJINETE DE BIELA   ;M/BENZ      ;000654530;1-60545RA   ;C.BIE.M/BENZ COMP 32MM 0,75 FM     ;                                   ;        24036;01;   SI
COJINETE DE BIELA   ;M/BENZ      ;000654540;1-60545RA   ;C.BIE.M/BENZ COMP 32MM 1.00 FM     ;                                   ;        24036;01;   SI
COJINETE DE BIELA   ;M/BENZ      ;000654560;1-60545RA   ;C.BIE.M/BENZ COMP 32MM 1.50 FM     ;                                   ;        24036;01;   SI
COJINETE DE BIELA   ;M/BENZ      ;000654500;1-60545RA   ;C.BIE.M/BENZ COMP 32MM STD FM      ;                                   ;        24036;01;   SI
COJINETE DE BIELA   ;MAXION      ;000479510;4-4795A     ;C.BIE.MAXION RANGER SPRIN/2,5 0,25 ;                                   ;         7501;01;   SI
COJINETE DE BIELA   ;MAXION      ;000479520;4-4795A     ;C.BIE.MAXION RANGER SPRIN/2,5 0,50 ;                                   ;         7501;01;   SI
COJINETE DE BIELA   ;MAXION      ;000479530;4-4795A     ;C.BIE.MAXION RANGER SPRIN/2,5 0,75 ;                                   ;         7501;01;   SI
COJINETE DE BIELA   ;MAXION      ;000479500;4-4795A     ;C.BIE.MAXION RANGER SPRIN/2,5 STD  ;                                   ;         7501;01;   SI
COJINETE DE BIELA   ;MAZDA       ;000400510;4-4005RA #  ;C.BIE.MAZDA 1800/2000 0,25 MM FM   ;                                   ;         8499;01;   SI
COJINETE DE BIELA   ;MAZDA       ;000400520;4-4005RA    ;C.BIE.MAZDA 1800/2000 0,50 MM FM   ;                                   ;         8657;01;   SI
COJINETE DE BIELA   ;MAZDA       ;000400530;4-4005RA    ;C.BIE.MAZDA 1800/2000 0,75 MM FM   ;                                   ;         8657;01;   SI
COJINETE DE BIELA   ;MAZDA       ;000400500;4-4005RA #  ;C.BIE.MAZDA 1800/2000 STD FM       ;                                   ;         8499;01;   SI
COJINETE DE BIELA   ;PERKINS     ;000201510;6-2015RAA   ;C.BIE.PERKINS 6305 010 FM          ;                                   ;         8256;01;   SI
COJINETE DE BIELA   ;PERKINS     ;000201520;6-2015RAA   ;C.BIE.PERKINS 6305 020 FM          ;                                   ;         8256;01;   SI
COJINETE DE BIELA   ;PERKINS     ;000201530;6-2015RAA   ;C.BIE.PERKINS 6305 030 FM          ;                                   ;         8256;01;   SI
COJINETE DE BIELA   ;PERKINS     ;000201540;6-2015RAA   ;C.BIE.PERKINS 6305 040 FM          ;                                   ;         8256;01;   SI
COJINETE DE BIELA   ;PERKINS     ;000201550;6-2015RAA   ;C.BIE.PERKINS 6305 050 FM          ;                                   ;         8256;01;   SI
COJINETE DE BIELA   ;PERKINS     ;000201560;6-2015RAA   ;C.BIE.PERKINS 6305 060 FM          ;                                   ;         8256;01;   SI
COJINETE DE BIELA   ;PERKINS     ;000201500;6-2015RAA   ;C.BIE.PERKINS 6305 STD FM          ;                                   ;         8256;01;   SI
COJINETE DE BIELA   ;PERKINS     ;000313510;6-3135RA    ;C.BIE.PERKINS 6354 010 FM          ;                                   ;         8160;01;     
COJINETE DE BIELA   ;PERKINS     ;000313520;6-3135RA    ;C.BIE.PERKINS 6354 020 FM          ;                                   ;         8160;01;   SI
COJINETE DE BIELA   ;PERKINS     ;000313530;6-3135RA    ;C.BIE.PERKINS 6354 030 FM          ;                                   ;         8160;01;   SI
COJINETE DE BIELA   ;PERKINS     ;000313540;6-3135RA    ;C.BIE.PERKINS 6354 040 FM          ;                                   ;         8160;01;   SI
COJINETE DE BIELA   ;PERKINS     ;000313560;6-3135RA    ;C.BIE.PERKINS 6354 060 FM          ;                                   ;         8160;01;   SI
COJINETE DE BIELA   ;PERKINS     ;000313500;6-3135RA    ;C.BIE.PERKINS 6354 STD FM          ;                                   ;         8160;01;   SI
COJINETE DE BIELA   ;PERKINS     ;000800010;4-8000CP    ;C.BIE.PERKINS T433 010 FM          ;                                   ;        12125;01;   SI
COJINETE DE BIELA   ;PERKINS     ;000800030;4-8000CP    ;C.BIE.PERKINS T433 030 FM          ;                                   ;        12125;01;   SI
COJINETE DE BIELA   ;PERKINS     ;000913510;6-3135CPA   ;C.BIE.PERKINS TURBO T6-354 2 010 F ;                                   ;        14973;01;   SI
COJINETE DE BIELA   ;PERKINS     ;000913520;6-3135CPA   ;C.BIE.PERKINS TURBO T6-354 2 020 F ;                                   ;        14973;01;   SI
COJINETE DE BIELA   ;PERKINS     ;000913530;6-3135CPA   ;C.BIE.PERKINS TURBO T6-354 2 030 F ;                                   ;        14973;01;   SI
COJINETE DE BIELA   ;PERKINS     ;000913500;6-3135CPA   ;C.BIE.PERKINS TURBO T6-354 2 STD F ;                                   ;        14973;01;   SI
COJINETE DE BIELA   ;PEUGEOT     ;000631000;66310RA #   ;C.BIE.PEUG/604 RENA/R30 STD FM     ;                                   ;        17876;01;   SI
COJINETE DE BIELA   ;PEUGEOT     ;000430010;4-4300RA    ;C.BIE.PEUGEOT 306 SR XU7JP 0,30 FM ;                                   ;         7852;01;   SI
COJINETE DE BIELA   ;PEUGEOT     ;000430020;4-4300RA    ;C.BIE.PEUGEOT 306 SR XU7JP 0,50 FM ;                                   ;         7852;01;   SI
COJINETE DE BIELA   ;PEUGEOT     ;000430030;4-4300RA    ;C.BIE.PEUGEOT 306 SR XU7JP 0,80 FM ;                                   ;         7852;01;   SI
COJINETE DE BIELA   ;PEUGEOT     ;000430040;4-4300RA    ;C.BIE.PEUGEOT 306 SR XU7JP 1,00 FM ;                                   ;         7852;01;   SI
COJINETE DE BIELA   ;PEUGEOT     ;000430000;4-4300RA    ;C.BIE.PEUGEOT 306 SR XU7JP STD FM  ;                                   ;         7852;01;   SI
COJINETE DE BIELA   ;PEUGEOT     ;000286510;4-2865RA    ;C.BIE.PEUGEOT 404/504 0,30 FM      ;                                   ;         5931;01;   SI
COJINETE DE BIELA   ;PEUGEOT     ;000286520;4-2865RA    ;C.BIE.PEUGEOT 404/504 0,50 FM      ;                                   ;         5931;01;   SI
COJINETE DE BIELA   ;PEUGEOT     ;000286530;4-2865RA    ;C.BIE.PEUGEOT 404/504 0,80 FM      ;                                   ;         5931;01;   SI
COJINETE DE BIELA   ;PEUGEOT     ;000286540;4-2865RA    ;C.BIE.PEUGEOT 404/504 1,00 FM      ;                                   ;         5931;01;   SI
COJINETE DE BIELA   ;PEUGEOT     ;000286550;4-2865RA    ;C.BIE.PEUGEOT 404/504 1,30 FM      ;                                   ;         5931;01;     
COJINETE DE BIELA   ;PEUGEOT     ;000286500;4-2865RA    ;C.BIE.PEUGEOT 404/504 STD FM       ;                                   ;         5931;01;   SI
COJINETE DE BIELA   ;PEUGEOT     ;000130510;4-1305RA    ;C.BIE.PEUGEOT 405 2000 CC 0,30 FM  ;                                   ;         7888;01;   SI
